subset,asset,split,label,filename,parent_id,method
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0143_balancim_1153.jpg,11-2020_DJI_0143,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0148_balancim_1154.jpg,11-2020_DJI_0148,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0149_balancim_1155.jpg,11-2020_DJI_0149,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0150_balancim_1156.jpg,11-2020_DJI_0150,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0152_balancim_1158.jpg,11-2020_DJI_0152,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0153_balancim_1159.jpg,11-2020_DJI_0153,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0165_balancim_1132.jpg,11-2020_DJI_0165,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0167_balancim_1134.jpg,11-2020_DJI_0167,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0175_balancim_1136.jpg,11-2020_DJI_0175,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0182_balancim_1139.jpg,11-2020_DJI_0182,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0192_balancim_1140.jpg,11-2020_DJI_0192,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0193_balancim_1141.jpg,11-2020_DJI_0193,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0195_balancim_1143.jpg,11-2020_DJI_0195,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0196_balancim_1144.jpg,11-2020_DJI_0196,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0200_balancim_1146.jpg,11-2020_DJI_0200,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0201_balancim_1147.jpg,11-2020_DJI_0201,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0204_balancim_1117.jpg,11-2020_DJI_0204,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0207_balancim_1120.jpg,11-2020_DJI_0207,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0208_balancim_1121.jpg,11-2020_DJI_0208,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0218_balancim_1122.jpg,11-2020_DJI_0218,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0219_balancim_1123.jpg,11-2020_DJI_0219,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0220_balancim_1124.jpg,11-2020_DJI_0220,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0221_balancim_1125.jpg,11-2020_DJI_0221,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0222_balancim_1126.jpg,11-2020_DJI_0222,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0226_balancim_1130.jpg,11-2020_DJI_0226,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0227_balancim_1131.jpg,11-2020_DJI_0227,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0238_balancim_1109.jpg,11-2020_DJI_0238,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0240_balancim_1111.jpg,11-2020_DJI_0240,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0250_balancim_1112.jpg,11-2020_DJI_0250,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0251_balancim_1113.jpg,11-2020_DJI_0251,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0258_balancim_1114.jpg,11-2020_DJI_0258,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0260_balancim_1115.jpg,11-2020_DJI_0260,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0261_balancim_1116.jpg,11-2020_DJI_0261,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0270_balancim_1096.jpg,11-2020_DJI_0270,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0272_balancim_1097.jpg,11-2020_DJI_0272,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0273_balancim_1098.jpg,11-2020_DJI_0273,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0274_balancim_1099.jpg,11-2020_DJI_0274,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0286_balancim_1100.jpg,11-2020_DJI_0286,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0289_balancim_1102.jpg,11-2020_DJI_0289,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0290_balancim_1103.jpg,11-2020_DJI_0290,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0291_balancim_1104.jpg,11-2020_DJI_0291,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0292_balancim_1105.jpg,11-2020_DJI_0292,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0293_balancim_1106.jpg,11-2020_DJI_0293,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0295_balancim_1107.jpg,11-2020_DJI_0295,regex
unsupervised,yoke,train,good,Fotos 20-11-2020_DJI_0297_balancim_1108.jpg,11-2020_DJI_0297,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0345_balancim_1204.jpg,10-2020_DJI_0345,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0366_balancim_1205.jpg,10-2020_DJI_0366,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0394_balancim_1206.jpg,10-2020_DJI_0394,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0429_balancim_1207.jpg,10-2020_DJI_0429,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0436_balancim_1208.jpg,10-2020_DJI_0436,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0438_balancim_1210.jpg,10-2020_DJI_0438,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0454_balancim_1211.jpg,10-2020_DJI_0454,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0455_balancim_1212.jpg,10-2020_DJI_0455,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0457_balancim_1213.jpg,10-2020_DJI_0457,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0468_balancim_1214.jpg,10-2020_DJI_0468,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0469_balancim_1215.jpg,10-2020_DJI_0469,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0532_balancim_1216.jpg,10-2020_DJI_0532,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0571_balancim_1202.jpg,10-2020_DJI_0571,regex
unsupervised,yoke,train,good,Fotos 21-10-2020_DJI_0572_balancim_1203.jpg,10-2020_DJI_0572,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0646_balancim_1217.jpg,10-2020_DJI_0646,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0648_balancim_1218.jpg,10-2020_DJI_0648,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0655_balancim_1219.jpg,10-2020_DJI_0655,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0658_balancim_1220.jpg,10-2020_DJI_0658,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0659_balancim_1221.jpg,10-2020_DJI_0659,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0665_balancim_1222.jpg,10-2020_DJI_0665,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0709_balancim_1224.jpg,10-2020_DJI_0709,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0710_balancim_1225.jpg,10-2020_DJI_0710,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0731_balancim_1228.jpg,10-2020_DJI_0731,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0740_balancim_1229.jpg,10-2020_DJI_0740,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0751_balancim_1231.jpg,10-2020_DJI_0751,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0762_balancim_1233.jpg,10-2020_DJI_0762,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0763_balancim_1234.jpg,10-2020_DJI_0763,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0790_balancim_1236.jpg,10-2020_DJI_0790,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0791_balancim_1237.jpg,10-2020_DJI_0791,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0792_balancim_1238.jpg,10-2020_DJI_0792,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0798_balancim_1239.jpg,10-2020_DJI_0798,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0808_balancim_1240.jpg,10-2020_DJI_0808,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0813_balancim_1241.jpg,10-2020_DJI_0813,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0814_balancim_1242.jpg,10-2020_DJI_0814,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0828_balancim_1243.jpg,10-2020_DJI_0828,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0829_balancim_1244.jpg,10-2020_DJI_0829,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0835_balancim_1245.jpg,10-2020_DJI_0835,regex
unsupervised,yoke,train,good,Fotos 22-10-2020_DJI_0882_balancim_1235.jpg,10-2020_DJI_0882,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0003_balancim_1259.jpg,10-2020_DJI_0003,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0004_balancim_1260.jpg,10-2020_DJI_0004,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0007_balancim_1261.jpg,10-2020_DJI_0007,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0015_balancim_1262.jpg,10-2020_DJI_0015,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0022_balancim_1263.jpg,10-2020_DJI_0022,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0055_balancim_1246.jpg,10-2020_DJI_0055,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0056_balancim_1247.jpg,10-2020_DJI_0056,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0057_balancim_1248.jpg,10-2020_DJI_0057,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0058_balancim_1249.jpg,10-2020_DJI_0058,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0067_balancim_1250.jpg,10-2020_DJI_0067,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0078_balancim_1252.jpg,10-2020_DJI_0078,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0079_balancim_1253.jpg,10-2020_DJI_0079,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0104_balancim_1254.jpg,10-2020_DJI_0104,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0117_balancim_1256.jpg,10-2020_DJI_0117,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0126_balancim_1258.jpg,10-2020_DJI_0126,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0132_balancim_1264.jpg,10-2020_DJI_0132,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0133_balancim_1265.jpg,10-2020_DJI_0133,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0134_balancim_1266.jpg,10-2020_DJI_0134,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0135_balancim_1267.jpg,10-2020_DJI_0135,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0142_balancim_1268.jpg,10-2020_DJI_0142,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0143_balancim_1269.jpg,10-2020_DJI_0143,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0145_balancim_1270.jpg,10-2020_DJI_0145,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0149_balancim_1271.jpg,10-2020_DJI_0149,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0150_balancim_1272.jpg,10-2020_DJI_0150,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0154_balancim_1273.jpg,10-2020_DJI_0154,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0178_balancim_1274.jpg,10-2020_DJI_0178,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0195_balancim_1275.jpg,10-2020_DJI_0195,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0203_balancim_1277.jpg,10-2020_DJI_0203,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0210_balancim_1278.jpg,10-2020_DJI_0210,regex
unsupervised,yoke,train,good,Fotos 23-10-2020_DJI_0212_balancim_1279.jpg,10-2020_DJI_0212,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0003_balancim_1345.jpg,11-2020_DJI_0003,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0004_balancim_1346.jpg,11-2020_DJI_0004,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0015_balancim_1349.jpg,11-2020_DJI_0015,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0031_balancim_1351.jpg,11-2020_DJI_0031,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0044_balancim_1339.jpg,11-2020_DJI_0044,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0050_balancim_1342.jpg,11-2020_DJI_0050,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0073_balancim_1332.jpg,11-2020_DJI_0073,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0074_balancim_1333.jpg,11-2020_DJI_0074,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0080_balancim_1334.jpg,11-2020_DJI_0080,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0104_balancim_1326.jpg,11-2020_DJI_0104,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0105_balancim_1327.jpg,11-2020_DJI_0105,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0108_balancim_1329.jpg,11-2020_DJI_0108,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0118_balancim_1330.jpg,11-2020_DJI_0118,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0119_balancim_1331.jpg,11-2020_DJI_0119,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0140_balancim_1318.jpg,11-2020_DJI_0140,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0141_balancim_1319.jpg,11-2020_DJI_0141,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0148_balancim_1320.jpg,11-2020_DJI_0148,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0149_balancim_1321.jpg,11-2020_DJI_0149,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0160_balancim_1323.jpg,11-2020_DJI_0160,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0162_balancim_1324.jpg,11-2020_DJI_0162,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0163_balancim_1325.jpg,11-2020_DJI_0163,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0173_balancim_1309.jpg,11-2020_DJI_0173,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0174_balancim_1310.jpg,11-2020_DJI_0174,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0180_balancim_1311.jpg,11-2020_DJI_0180,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0181_balancim_1312.jpg,11-2020_DJI_0181,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0188_balancim_1313.jpg,11-2020_DJI_0188,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0189_balancim_1314.jpg,11-2020_DJI_0189,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0190_balancim_1315.jpg,11-2020_DJI_0190,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0192_balancim_1316.jpg,11-2020_DJI_0192,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0205_balancim_1301.jpg,11-2020_DJI_0205,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0206_balancim_1302.jpg,11-2020_DJI_0206,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0226_balancim_1306.jpg,11-2020_DJI_0226,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0227_balancim_1307.jpg,11-2020_DJI_0227,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0239_balancim_1289.jpg,11-2020_DJI_0239,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0246_balancim_1291.jpg,11-2020_DJI_0246,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0247_balancim_1292.jpg,11-2020_DJI_0247,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0248_balancim_1293.jpg,11-2020_DJI_0248,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0249_balancim_1294.jpg,11-2020_DJI_0249,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0250_balancim_1295.jpg,11-2020_DJI_0250,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0259_balancim_1296.jpg,11-2020_DJI_0259,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0260_balancim_1297.jpg,11-2020_DJI_0260,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0263_balancim_1298.jpg,11-2020_DJI_0263,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0264_balancim_1299.jpg,11-2020_DJI_0264,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0275_balancim_1280.jpg,11-2020_DJI_0275,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0277_balancim_1281.jpg,11-2020_DJI_0277,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0283_balancim_1282.jpg,11-2020_DJI_0283,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0284_balancim_1283.jpg,11-2020_DJI_0284,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0285_balancim_1284.jpg,11-2020_DJI_0285,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0286_balancim_1285.jpg,11-2020_DJI_0286,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0287_balancim_1286.jpg,11-2020_DJI_0287,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0296_balancim_1287.jpg,11-2020_DJI_0296,regex
unsupervised,yoke,train,good,Fotos 23-11-2020_DJI_0297_balancim_1288.jpg,11-2020_DJI_0297,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0019_balancim_1401.jpg,11-2020_DJI_0019,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0020_balancim_1402.jpg,11-2020_DJI_0020,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0025_balancim_1403.jpg,11-2020_DJI_0025,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0051_balancim_1404.jpg,11-2020_DJI_0051,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0067_balancim_1407.jpg,11-2020_DJI_0067,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0097_balancim_1392.jpg,11-2020_DJI_0097,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0098_balancim_1393.jpg,11-2020_DJI_0098,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0105_balancim_1394.jpg,11-2020_DJI_0105,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0126_balancim_1397.jpg,11-2020_DJI_0126,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0127_balancim_1398.jpg,11-2020_DJI_0127,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0141_balancim_1400.jpg,11-2020_DJI_0141,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0166_balancim_1386.jpg,11-2020_DJI_0166,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0185_balancim_1387.jpg,11-2020_DJI_0185,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0186_balancim_1388.jpg,11-2020_DJI_0186,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0207_balancim_1391.jpg,11-2020_DJI_0207,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0240_balancim_1379.jpg,11-2020_DJI_0240,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0241_balancim_1380.jpg,11-2020_DJI_0241,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0284_balancim_1383.jpg,11-2020_DJI_0284,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0285_balancim_1384.jpg,11-2020_DJI_0285,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0306_balancim_1371.jpg,11-2020_DJI_0306,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0325_balancim_1373.jpg,11-2020_DJI_0325,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0326_balancim_1374.jpg,11-2020_DJI_0326,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0345_balancim_1375.jpg,11-2020_DJI_0345,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0346_balancim_1376.jpg,11-2020_DJI_0346,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0348_balancim_1377.jpg,11-2020_DJI_0348,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0349_balancim_1378.jpg,11-2020_DJI_0349,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0419_balancim_1369.jpg,11-2020_DJI_0419,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0422_balancim_1370.jpg,11-2020_DJI_0422,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0450_balancim_1363.jpg,11-2020_DJI_0450,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0472_balancim_1364.jpg,11-2020_DJI_0472,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0515_balancim_1358.jpg,11-2020_DJI_0515,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0516_balancim_1359.jpg,11-2020_DJI_0516,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0533_balancim_1360.jpg,11-2020_DJI_0533,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0534_balancim_1361.jpg,11-2020_DJI_0534,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0577_balancim_1353.jpg,11-2020_DJI_0577,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0579_balancim_1354.jpg,11-2020_DJI_0579,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0587_balancim_1356.jpg,11-2020_DJI_0587,regex
unsupervised,yoke,train,good,Fotos 24-11-2020_DJI_0610_balancim_1357.jpg,11-2020_DJI_0610,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0019_balancim_1452.jpg,11-2020_DJI_0019,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0020_balancim_1453.jpg,11-2020_DJI_0020,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0060_balancim_1455.jpg,11-2020_DJI_0060,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0062_balancim_1456.jpg,11-2020_DJI_0062,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0063_balancim_1457.jpg,11-2020_DJI_0063,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0085_balancim_1448.jpg,11-2020_DJI_0085,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0106_balancim_1449.jpg,11-2020_DJI_0106,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0109_balancim_1450.jpg,11-2020_DJI_0109,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0110_balancim_1451.jpg,11-2020_DJI_0110,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0136_balancim_1443.jpg,11-2020_DJI_0136,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0137_balancim_1444.jpg,11-2020_DJI_0137,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0178_balancim_1446.jpg,11-2020_DJI_0178,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0179_balancim_1447.jpg,11-2020_DJI_0179,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0203_balancim_1437.jpg,11-2020_DJI_0203,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0204_balancim_1438.jpg,11-2020_DJI_0204,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0220_balancim_1439.jpg,11-2020_DJI_0220,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0221_balancim_1440.jpg,11-2020_DJI_0221,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0234_balancim_1441.jpg,11-2020_DJI_0234,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0235_balancim_1442.jpg,11-2020_DJI_0235,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0252_balancim_1429.jpg,11-2020_DJI_0252,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0253_balancim_1430.jpg,11-2020_DJI_0253,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0266_balancim_1431.jpg,11-2020_DJI_0266,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0267_balancim_1432.jpg,11-2020_DJI_0267,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0268_balancim_1433.jpg,11-2020_DJI_0268,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0282_balancim_1434.jpg,11-2020_DJI_0282,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0283_balancim_1435.jpg,11-2020_DJI_0283,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0303_balancim_1420.jpg,11-2020_DJI_0303,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0304_balancim_1421.jpg,11-2020_DJI_0304,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0315_balancim_1422.jpg,11-2020_DJI_0315,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0316_balancim_1423.jpg,11-2020_DJI_0316,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0318_balancim_1425.jpg,11-2020_DJI_0318,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0335_balancim_1426.jpg,11-2020_DJI_0335,regex
unsupervised,yoke,train,good,Fotos 25-11-2020_DJI_0336_balancim_1427.jpg,11-2020_DJI_0336,regex
