crop_id,parent_id,source_subset,source_split,assigned_split,asset,label,candidate_path,included_in_t3,exclusion_reason
unsup_yoke-suspension_train_Fotos 20-11-2020_DJI_0258_amarra_balancim_4171,Fotos 20-11-2020_DJI_0258_amarra_balancim_4171,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 20-11-2020_DJI_0258_amarra_balancim_4171.jpg,True,included
sup_yoke-suspension_val_Fotos 07-12-2020_DJI_0166_amarra_balancim_1307,Fotos 07-12-2020_DJI_0166_amarra_balancim_1307,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 07-12-2020_DJI_0166_amarra_balancim_1307.jpg,True,included
unsup_yoke-suspension_train_Fotos 07-12-2020_DJI_0166_amarra_balancim_1307,Fotos 07-12-2020_DJI_0166_amarra_balancim_1307,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 07-12-2020_DJI_0166_amarra_balancim_1307.jpg,True,included
unsup_damper-stockbridge_train_Fotos 20-11-2020_DJI_0089_amortecedor_stockbridge_4777,Fotos 20-11-2020_DJI_0089_amortecedor_stockbridge_4777,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 20-11-2020_DJI_0089_amortecedor_stockbridge_4777.jpg,True,included
unsup_polymer-insulator-lower-shackle_train_Fotos 08-12-2020_DJI_0396_manilha_isolador_inferior_451,Fotos 08-12-2020_DJI_0396_manilha_isolador_inferior,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/train/good/Fotos 08-12-2020_DJI_0396_manilha_isolador_inferior_451.jpg,True,included
unsup_polymer-insulator_test_Fotos 17-12-2020_DJI_0106_cadeia_isolador_1938,Fotos 17-12-2020_DJI_0106_cadeia_isolador_1938,unsupervised,val,val,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/test/good/Fotos 17-12-2020_DJI_0106_cadeia_isolador_1938.jpg,True,included
unsup_damper-stockbridge_test_Fotos 24-11-2020_DJI_0515_amortecedor_stockbridge_5798,Fotos 24-11-2020_DJI_0515_amortecedor_stockbridge_5798,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 24-11-2020_DJI_0515_amortecedor_stockbridge_5798.jpg,True,included
unsup_damper-stockbridge_train_Fotos 24-11-2020_DJI_0125_amortecedor_stockbridge_5971,Fotos 24-11-2020_DJI_0125_amortecedor_stockbridge_5971,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 24-11-2020_DJI_0125_amortecedor_stockbridge_5971.jpg,True,included
unsup_glass-insulator-big-shackle_train_Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior_4,Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior,unsupervised,val,val,glass-insulator-big-shackle,good,unsupervised_anomaly_detection/glass-insulator-big-shackle/train/good/Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior_4.jpg,True,included
unsup_glass-insulator-big-shackle_train_Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior_5,Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior,unsupervised,val,val,glass-insulator-big-shackle,good,unsupervised_anomaly_detection/glass-insulator-big-shackle/train/good/Fotos 19-10-2020_DJI_0063_manilha_isolador_vidro_superior_5.jpg,True,included
sup_yoke-suspension_val_Fotos 23-11-2020_DJI_0089_amarra_balancim_5176,Fotos 23-11-2020_DJI_0089_amarra_balancim_5176,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 23-11-2020_DJI_0089_amarra_balancim_5176.jpg,True,included
unsup_yoke-suspension_train_Fotos 23-11-2020_DJI_0089_amarra_balancim_5176,Fotos 23-11-2020_DJI_0089_amarra_balancim_5176,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 23-11-2020_DJI_0089_amarra_balancim_5176.jpg,True,included
unsup_yoke_train_Fotos 10-12-2020_DJI_0151_balancim_524,Fotos 10-12-2020_DJI_0151_balancim,unsupervised,val,val,yoke,good,unsupervised_anomaly_detection/yoke/train/good/Fotos 10-12-2020_DJI_0151_balancim_524.jpg,False,asset_has_no_observed_defect_class
unsup_yoke_test_Fotos 14-12-2020_DJI_0672_balancim_636,Fotos 14-12-2020_DJI_0672_balancim,unsupervised,val,val,yoke,good,unsupervised_anomaly_detection/yoke/test/good/Fotos 14-12-2020_DJI_0672_balancim_636.jpg,False,asset_has_no_observed_defect_class
sup_yoke-suspension_val_Fotos 25-11-2020_DJI_0373_amarra_balancim_5544,Fotos 25-11-2020_DJI_0373_amarra_balancim_5544,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 25-11-2020_DJI_0373_amarra_balancim_5544.jpg,True,included
unsup_yoke-suspension_test_Fotos 25-11-2020_DJI_0373_amarra_balancim_5544,Fotos 25-11-2020_DJI_0373_amarra_balancim_5544,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 25-11-2020_DJI_0373_amarra_balancim_5544.jpg,True,included
sup_yoke-suspension_val_Fotos 23-11-2020_DJI_0062_amarra_balancim_5218,Fotos 23-11-2020_DJI_0062_amarra_balancim_5218,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 23-11-2020_DJI_0062_amarra_balancim_5218.jpg,True,included
unsup_yoke-suspension_train_Fotos 23-11-2020_DJI_0062_amarra_balancim_5218,Fotos 23-11-2020_DJI_0062_amarra_balancim_5218,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 23-11-2020_DJI_0062_amarra_balancim_5218.jpg,True,included
unsup_damper-stockbridge_train_Fotos 22-10-2020_DJI_0765_amortecedor_stockbridge_5103,Fotos 22-10-2020_DJI_0765_amortecedor_stockbridge_5103,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 22-10-2020_DJI_0765_amortecedor_stockbridge_5103.jpg,True,included
unsup_damper-stockbridge_train_Fotos 20-10-2020_DJI_0007_amortecedor_stockbridge_4192,Fotos 20-10-2020_DJI_0007_amortecedor_stockbridge_4192,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 20-10-2020_DJI_0007_amortecedor_stockbridge_4192.jpg,True,included
unsup_damper-stockbridge_train_Fotos 20-11-2020_DJI_0047_amortecedor_stockbridge_4831,Fotos 20-11-2020_DJI_0047_amortecedor_stockbridge_4831,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 20-11-2020_DJI_0047_amortecedor_stockbridge_4831.jpg,True,included
sup_vari-grip_train_Fotos 17-11-2020_DJI_0219_vari_grip_486,Fotos 17-11-2020_DJI_0219_vari_grip,supervised,val,val,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 17-11-2020_DJI_0219_vari_grip_486.jpg,True,included
unsup_vari-grip_train_Fotos 17-11-2020_DJI_0219_vari_grip_486,Fotos 17-11-2020_DJI_0219_vari_grip,unsupervised,val,val,vari-grip,good,unsupervised_anomaly_detection/vari-grip/train/good/Fotos 17-11-2020_DJI_0219_vari_grip_486.jpg,True,included
sup_glass-insulator_train_Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744,Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744,supervised,val,val,glass-insulator,good,supervised_fault_classification/defect_supervised/glass-insulator/train/good/Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744.jpg,True,included
unsup_glass-insulator_train_Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744,Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744,unsupervised,val,val,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 25-11-2020_DJI_0417_cadeia_isolador_vidro_1744.jpg,True,included
unsup_polymer-insulator-lower-shackle_train_Fotos 24-11-2020_DJI_0051_manilha_isolador_inferior_1573,Fotos 24-11-2020_DJI_0051_manilha_isolador_inferior_1573,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/train/good/Fotos 24-11-2020_DJI_0051_manilha_isolador_inferior_1573.jpg,True,included
sup_yoke-suspension_train_Fotos 27-11-2020_DJI_0513_amarra_balancim_6017,Fotos 27-11-2020_DJI_0513_amarra_balancim_6017,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/train/good/Fotos 27-11-2020_DJI_0513_amarra_balancim_6017.jpg,True,included
unsup_yoke-suspension_train_Fotos 27-11-2020_DJI_0513_amarra_balancim_6017,Fotos 27-11-2020_DJI_0513_amarra_balancim_6017,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 27-11-2020_DJI_0513_amarra_balancim_6017.jpg,True,included
unsup_yoke_train_Fotos 07-12-2020_DJI_0274_balancim_310,Fotos 07-12-2020_DJI_0274_balancim,unsupervised,val,val,yoke,good,unsupervised_anomaly_detection/yoke/train/good/Fotos 07-12-2020_DJI_0274_balancim_310.jpg,False,asset_has_no_observed_defect_class
sup_lightning-rod-suspension_train_Fotos 04-12-2020_DJI_0702_suspensao_para_raio_88,Fotos 04-12-2020_DJI_0702_suspensao_para_raio,supervised,val,val,lightning-rod-suspension,good,supervised_fault_classification/defect_supervised/lightning-rod-suspension/train/good/Fotos 04-12-2020_DJI_0702_suspensao_para_raio_88.jpg,True,included
unsup_lightning-rod-suspension_train_Fotos 04-12-2020_DJI_0702_suspensao_para_raio_88,Fotos 04-12-2020_DJI_0702_suspensao_para_raio,unsupervised,val,val,lightning-rod-suspension,good,unsupervised_anomaly_detection/lightning-rod-suspension/train/good/Fotos 04-12-2020_DJI_0702_suspensao_para_raio_88.jpg,True,included
unsup_damper-stockbridge_train_Fotos 16-12-2020_DJI_0401_amortecedor_stockbridge_3172,Fotos 16-12-2020_DJI_0401_amortecedor_stockbridge_3172,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 16-12-2020_DJI_0401_amortecedor_stockbridge_3172.jpg,True,included
sup_yoke-suspension_val_Fotos 11-12-2020_DJI_0023_amarra_balancim_2409,Fotos 11-12-2020_DJI_0023_amarra_balancim_2409,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 11-12-2020_DJI_0023_amarra_balancim_2409.jpg,True,included
unsup_yoke-suspension_test_Fotos 11-12-2020_DJI_0023_amarra_balancim_2409,Fotos 11-12-2020_DJI_0023_amarra_balancim_2409,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 11-12-2020_DJI_0023_amarra_balancim_2409.jpg,True,included
unsup_damper-stockbridge_train_Fotos 07-12-2020_DJI_0080_amortecedor_stockbridge_1457,Fotos 07-12-2020_DJI_0080_amortecedor_stockbridge_1457,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 07-12-2020_DJI_0080_amortecedor_stockbridge_1457.jpg,True,included
unsup_damper-stockbridge_test_Fotos 17-12-2020_DJI_0429_amortecedor_stockbridge_3618,Fotos 17-12-2020_DJI_0429_amortecedor_stockbridge_3618,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 17-12-2020_DJI_0429_amortecedor_stockbridge_3618.jpg,True,included
unsup_damper-stockbridge_test_Fotos 20-11-2020_DJI_0093_amortecedor_stockbridge_4801,Fotos 20-11-2020_DJI_0093_amortecedor_stockbridge_4801,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 20-11-2020_DJI_0093_amortecedor_stockbridge_4801.jpg,True,included
sup_yoke-suspension_val_Fotos 26-11-2020_DJI_0211_amarra_balancim_5860,Fotos 26-11-2020_DJI_0211_amarra_balancim_5860,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 26-11-2020_DJI_0211_amarra_balancim_5860.jpg,True,included
unsup_yoke-suspension_train_Fotos 26-11-2020_DJI_0211_amarra_balancim_5860,Fotos 26-11-2020_DJI_0211_amarra_balancim_5860,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 26-11-2020_DJI_0211_amarra_balancim_5860.jpg,True,included
unsup_damper-stockbridge_train_Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge_274,Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge_274.jpg,True,included
unsup_damper-stockbridge_train_Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge_275,Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 01-12-2020_DJI_0377_amortecedor_stockbridge_275.jpg,True,included
sup_yoke-suspension_val_Fotos 11-12-2020_DJI_0195_amarra_balancim_2288,Fotos 11-12-2020_DJI_0195_amarra_balancim_2288,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 11-12-2020_DJI_0195_amarra_balancim_2288.jpg,True,included
unsup_yoke-suspension_train_Fotos 11-12-2020_DJI_0195_amarra_balancim_2288,Fotos 11-12-2020_DJI_0195_amarra_balancim_2288,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 11-12-2020_DJI_0195_amarra_balancim_2288.jpg,True,included
unsup_polymer-insulator-lower-shackle_train_Fotos 11-12-2020_DJI_0131_manilha_isolador_inferior_614,Fotos 11-12-2020_DJI_0131_manilha_isolador_inferior,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/train/good/Fotos 11-12-2020_DJI_0131_manilha_isolador_inferior_614.jpg,True,included
unsup_damper-stockbridge_train_Fotos 17-11-2020_DJI_0037_amortecedor_stockbridge_3526,Fotos 17-11-2020_DJI_0037_amortecedor_stockbridge_3526,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 17-11-2020_DJI_0037_amortecedor_stockbridge_3526.jpg,True,included
unsup_polymer-insulator_train_Fotos 16-12-2020_DJI_0262_cadeia_isolador_1456,Fotos 16-12-2020_DJI_0262_cadeia_isolador_1456,unsupervised,val,val,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 16-12-2020_DJI_0262_cadeia_isolador_1456.jpg,True,included
unsup_damper-stockbridge_test_Fotos 14-12-2020_DJI_0450_amortecedor_stockbridge_2659,Fotos 14-12-2020_DJI_0450_amortecedor_stockbridge_2659,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 14-12-2020_DJI_0450_amortecedor_stockbridge_2659.jpg,True,included
sup_yoke-suspension_val_Fotos 23-11-2020_DJI_0283_amarra_balancim_4916,Fotos 23-11-2020_DJI_0283_amarra_balancim_4916,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 23-11-2020_DJI_0283_amarra_balancim_4916.jpg,True,included
unsup_yoke-suspension_test_Fotos 23-11-2020_DJI_0283_amarra_balancim_4916,Fotos 23-11-2020_DJI_0283_amarra_balancim_4916,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 23-11-2020_DJI_0283_amarra_balancim_4916.jpg,True,included
unsup_polymer-insulator-lower-shackle_train_Fotos 10-12-2020_DJI_0344_manilha_isolador_inferior_530,Fotos 10-12-2020_DJI_0344_manilha_isolador_inferior,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/train/good/Fotos 10-12-2020_DJI_0344_manilha_isolador_inferior_530.jpg,True,included
unsup_damper-stockbridge_train_Fotos 27-11-2020_DJI_0037_amortecedor_stockbridge_6760,Fotos 27-11-2020_DJI_0037_amortecedor_stockbridge_6760,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 27-11-2020_DJI_0037_amortecedor_stockbridge_6760.jpg,True,included
sup_glass-insulator_val_Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643,Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643,supervised,val,val,glass-insulator,good,supervised_fault_classification/defect_supervised/glass-insulator/val/good/Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643.jpg,True,included
unsup_glass-insulator_train_Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643,Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643,unsupervised,val,val,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 30-11-2020_DJI_0585_cadeia_isolador_vidro_2643.jpg,True,included
unsup_damper-stockbridge_train_Fotos 23-10-2020_DJI_0022_amortecedor_stockbridge_5304,Fotos 23-10-2020_DJI_0022_amortecedor_stockbridge_5304,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 23-10-2020_DJI_0022_amortecedor_stockbridge_5304.jpg,True,included
unsup_damper-stockbridge_train_Fotos 20-10-2020_DJI_0163_amortecedor_stockbridge_4348,Fotos 20-10-2020_DJI_0163_amortecedor_stockbridge_4348,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 20-10-2020_DJI_0163_amortecedor_stockbridge_4348.jpg,True,included
unsup_polymer-insulator-lower-shackle_test_Fotos 24-11-2020_DJI_0557_manilha_isolador_inferior_1527,Fotos 24-11-2020_DJI_0557_manilha_isolador_inferior_1527,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/test/good/Fotos 24-11-2020_DJI_0557_manilha_isolador_inferior_1527.jpg,True,included
unsup_damper-stockbridge_train_Fotos 17-11-2020_DJI_0038_amortecedor_stockbridge_3545,Fotos 17-11-2020_DJI_0038_amortecedor_stockbridge_3545,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 17-11-2020_DJI_0038_amortecedor_stockbridge_3545.jpg,True,included
unsup_damper-stockbridge_train_Fotos 11-12-2020_DJI_0332_amortecedor_stockbridge_2255,Fotos 11-12-2020_DJI_0332_amortecedor_stockbridge_2255,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 11-12-2020_DJI_0332_amortecedor_stockbridge_2255.jpg,True,included
sup_yoke-suspension_train_Fotos 22-10-2020_DJI_0655_amarra_balancim_4556,Fotos 22-10-2020_DJI_0655_amarra_balancim_4556,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/train/good/Fotos 22-10-2020_DJI_0655_amarra_balancim_4556.jpg,True,included
unsup_yoke-suspension_train_Fotos 22-10-2020_DJI_0655_amarra_balancim_4556,Fotos 22-10-2020_DJI_0655_amarra_balancim_4556,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 22-10-2020_DJI_0655_amarra_balancim_4556.jpg,True,included
unsup_polymer-insulator-lower-shackle_train_Fotos 30-11-2020_DJI_0048_manilha_isolador_inferior_1838,Fotos 30-11-2020_DJI_0048_manilha_isolador_inferior_1838,unsupervised,val,val,polymer-insulator-lower-shackle,good,unsupervised_anomaly_detection/polymer-insulator-lower-shackle/train/good/Fotos 30-11-2020_DJI_0048_manilha_isolador_inferior_1838.jpg,True,included
sup_yoke-suspension_val_Fotos 23-11-2020_DJI_0049_amarra_balancim_5196,Fotos 23-11-2020_DJI_0049_amarra_balancim_5196,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 23-11-2020_DJI_0049_amarra_balancim_5196.jpg,True,included
unsup_yoke-suspension_train_Fotos 23-11-2020_DJI_0049_amarra_balancim_5196,Fotos 23-11-2020_DJI_0049_amarra_balancim_5196,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 23-11-2020_DJI_0049_amarra_balancim_5196.jpg,True,included
unsup_damper-stockbridge_train_Fotos 08-12-2020_DJI_0597_amortecedor_stockbridge_1633,Fotos 08-12-2020_DJI_0597_amortecedor_stockbridge_1633,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 08-12-2020_DJI_0597_amortecedor_stockbridge_1633.jpg,True,included
unsup_polymer-insulator_train_Fotos 24-11-2020_DJI_0551_cadeia_isolador_2745,Fotos 24-11-2020_DJI_0551_cadeia_isolador_2745,unsupervised,val,val,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 24-11-2020_DJI_0551_cadeia_isolador_2745.jpg,True,included
unsup_damper-stockbridge_test_Fotos 23-11-2020_DJI_0090_amortecedor_stockbridge_5682,Fotos 23-11-2020_DJI_0090_amortecedor_stockbridge_5682,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 23-11-2020_DJI_0090_amortecedor_stockbridge_5682.jpg,True,included
unsup_damper-preformed_train_Fotos 07-12-2020_DJI_0157_amortecedor_preformado_184,Fotos 07-12-2020_DJI_0157_amortecedor_preformado,unsupervised,val,val,damper-preformed,good,unsupervised_anomaly_detection/damper-preformed/train/good/Fotos 07-12-2020_DJI_0157_amortecedor_preformado_184.jpg,False,asset_has_no_observed_defect_class
unsup_damper-stockbridge_test_Fotos 27-11-2020_DJI_0534_amortecedor_stockbridge_6519,Fotos 27-11-2020_DJI_0534_amortecedor_stockbridge_6519,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/test/good/Fotos 27-11-2020_DJI_0534_amortecedor_stockbridge_6519.jpg,True,included
unsup_glass-insulator-big-shackle_train_Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior_57,Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior,unsupervised,val,val,glass-insulator-big-shackle,good,unsupervised_anomaly_detection/glass-insulator-big-shackle/train/good/Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior_57.jpg,True,included
unsup_glass-insulator-big-shackle_train_Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior_58,Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior,unsupervised,val,val,glass-insulator-big-shackle,good,unsupervised_anomaly_detection/glass-insulator-big-shackle/train/good/Fotos 03-12-2020_DJI_0352_manilha_isolador_vidro_superior_58.jpg,True,included
unsup_damper-stockbridge_train_Fotos 24-11-2020_DJI_0306_amortecedor_stockbridge_5853,Fotos 24-11-2020_DJI_0306_amortecedor_stockbridge_5853,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 24-11-2020_DJI_0306_amortecedor_stockbridge_5853.jpg,True,included
sup_vari-grip_train_Fotos 30-11-2020_DJI_0437_vari_grip_975,Fotos 30-11-2020_DJI_0437_vari_grip,supervised,val,val,vari-grip,good,supervised_fault_classification/defect_supervised/vari-grip/train/good/Fotos 30-11-2020_DJI_0437_vari_grip_975.jpg,True,included
unsup_vari-grip_test_Fotos 30-11-2020_DJI_0437_vari_grip_975,Fotos 30-11-2020_DJI_0437_vari_grip,unsupervised,val,val,vari-grip,good,unsupervised_anomaly_detection/vari-grip/test/good/Fotos 30-11-2020_DJI_0437_vari_grip_975.jpg,True,included
unsup_glass-insulator-big-shackle_train_Fotos 03-12-2020_DJI_0316_manilha_isolador_vidro_superior_50,Fotos 03-12-2020_DJI_0316_manilha_isolador_vidro_superior,unsupervised,val,val,glass-insulator-big-shackle,good,unsupervised_anomaly_detection/glass-insulator-big-shackle/train/good/Fotos 03-12-2020_DJI_0316_manilha_isolador_vidro_superior_50.jpg,True,included
sup_yoke-suspension_val_Fotos 09-12-2020_DJI_0200_amarra_balancim_1785,Fotos 09-12-2020_DJI_0200_amarra_balancim_1785,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 09-12-2020_DJI_0200_amarra_balancim_1785.jpg,True,included
unsup_yoke-suspension_test_Fotos 09-12-2020_DJI_0200_amarra_balancim_1785,Fotos 09-12-2020_DJI_0200_amarra_balancim_1785,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 09-12-2020_DJI_0200_amarra_balancim_1785.jpg,True,included
sup_yoke-suspension_train_Fotos 20-11-2020_DJI_0237_amarra_balancim_4148,Fotos 20-11-2020_DJI_0237_amarra_balancim_4148,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/train/good/Fotos 20-11-2020_DJI_0237_amarra_balancim_4148.jpg,True,included
unsup_yoke-suspension_train_Fotos 20-11-2020_DJI_0237_amarra_balancim_4148,Fotos 20-11-2020_DJI_0237_amarra_balancim_4148,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/train/good/Fotos 20-11-2020_DJI_0237_amarra_balancim_4148.jpg,True,included
unsup_yoke_train_Fotos 07-12-2020_DJI_0290_balancim_315,Fotos 07-12-2020_DJI_0290_balancim,unsupervised,val,val,yoke,good,unsupervised_anomaly_detection/yoke/train/good/Fotos 07-12-2020_DJI_0290_balancim_315.jpg,False,asset_has_no_observed_defect_class
unsup_polymer-insulator_train_Fotos 22-10-2020_DJI_0861_cadeia_isolador_2466,Fotos 22-10-2020_DJI_0861_cadeia_isolador_2466,unsupervised,val,val,polymer-insulator,good,unsupervised_anomaly_detection/polymer-insulator/train/good/Fotos 22-10-2020_DJI_0861_cadeia_isolador_2466.jpg,True,included
unsup_glass-insulator_train_Fotos 02-12-2020_DJI_0061_cadeia_isolador_vidro_626,Fotos 02-12-2020_DJI_0061_cadeia_isolador_vidro,unsupervised,val,val,glass-insulator,good,unsupervised_anomaly_detection/glass-insulator/train/good/Fotos 02-12-2020_DJI_0061_cadeia_isolador_vidro_626.jpg,True,included
sup_yoke-suspension_val_Fotos 23-10-2020_DJI_0158_amarra_balancim_4863,Fotos 23-10-2020_DJI_0158_amarra_balancim_4863,supervised,val,val,yoke-suspension,good,supervised_fault_classification/defect_supervised/yoke-suspension/val/good/Fotos 23-10-2020_DJI_0158_amarra_balancim_4863.jpg,True,included
unsup_yoke-suspension_test_Fotos 23-10-2020_DJI_0158_amarra_balancim_4863,Fotos 23-10-2020_DJI_0158_amarra_balancim_4863,unsupervised,val,val,yoke-suspension,good,unsupervised_anomaly_detection/yoke-suspension/test/good/Fotos 23-10-2020_DJI_0158_amarra_balancim_4863.jpg,True,included
unsup_damper-stockbridge_train_Fotos 19-11-2020_DJI_0177_amortecedor_stockbridge_4062,Fotos 19-11-2020_DJI_0177_amortecedor_stockbridge_4062,unsupervised,val,val,damper-stockbridge,good,unsupervised_anomaly_detection/damper-stockbridge/train/good/Fotos 19-11-2020_DJI_0177_amortecedor_stockbridge_4062.jpg,True,included
